Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Discount_Percentage,Final_Paid_Amount,Payment_Method,Is_Event
2172,2025-12-16,CUST384,Male,55,Electronics,3,1000,3000,0,3000.0,Credit Card,No
2173,2025-12-17,CUST003,Male,50,Beauty,4,100,400,0,400.0,UPI,No
2174,2025-12-19,CUST011,Male,23,Clothing,2,1000,2000,0,2000.0,UPI,No
2175,2025-12-19,CUST927,Male,43,Beauty,2,50,100,0,100.0,UPI,No
2176,2025-12-19,CUST758,Male,64,Clothing,3,500,1500,0,1500.0,Credit Card,No
2177,2025-12-20,CUST758,Male,64,Beauty,4,50,200,0,200.0,UPI,No
2178,2025-12-20,CUST674,Female,38,Electronics,3,1000,3000,0,3000.0,UPI,No
2179,2025-12-20,CUST926,Male,22,Beauty,3,200,600,0,600.0,Debit Card,No
2180,2025-12-20,CUST169,Male,18,Electronics,1,300,300,0,300.0,UPI,No
2181,2025-12-21,CUST061,Male,21,Clothing,1,700,700,0,700.0,UPI,No
2182,2025-12-22,CUST231,Female,23,Beauty,1,50,50,0,50.0,UPI,No
2183,2025-12-22,CUST636,Female,21,Beauty,3,50,150,0,150.0,Cash,No
2184,2025-12-22,CUST652,Female,34,Electronics,4,1000,4000,0,4000.0,UPI,No
2185,2025-12-22,CUST250,Male,48,Clothing,1,500,500,0,500.0,Cash,No
2186,2025-12-22,CUST032,Male,30,Electronics,4,1000,4000,0,4000.0,UPI,No
2187,2025-12-22,CUST789,Female,61,Clothing,3,1000,3000,0,3000.0,Credit Card,No
2188,2025-12-22,CUST728,Male,51,Electronics,1,30,30,0,30.0,Cash,No
2189,2025-12-23,CUST243,Female,47,Electronics,3,30,90,0,90.0,Debit Card,No
2190,2025-12-23,CUST955,Male,58,Clothing,4,700,2800,0,2800.0,UPI,No
2191,2025-12-23,CUST103,Female,59,Electronics,3,100,300,0,300.0,Credit Card,No
2192,2025-12-24,CUST577,Male,21,Beauty,1,100,100,0,100.0,Debit Card,No
2193,2025-12-24,CUST246,Female,48,Beauty,4,200,800,0,800.0,UPI,No
2194,2025-12-24,CUST554,Female,46,Beauty,2,200,400,0,400.0,Credit Card,No
2195,2025-12-25,CUST444,Female,61,Clothing,1,700,700,0,700.0,UPI,No
2196,2025-12-25,CUST871,Male,62,Clothing,4,700,2800,0,2800.0,Debit Card,No
2197,2025-12-25,CUST053,Male,34,Beauty,2,200,400,0,400.0,UPI,No
2198,2025-12-25,CUST293,Male,50,Electronics,1,500,500,0,500.0,Debit Card,No
2199,2025-12-26,CUST565,Female,45,Beauty,1,100,100,0,100.0,Cash,No
2200,2025-12-26,CUST799,Male,56,Electronics,1,500,500,0,500.0,UPI,No
2201,2025-12-26,CUST266,Female,19,Electronics,1,1000,1000,0,1000.0,Cash,No
2202,2025-12-26,CUST654,Male,42,Clothing,3,300,900,0,900.0,Debit Card,No
2203,2025-12-26,CUST192,Male,62,Clothing,2,300,600,0,600.0,Credit Card,No
2204,2025-12-26,CUST896,Female,30,Clothing,4,300,1200,0,1200.0,UPI,No
2205,2025-12-27,CUST918,Female,42,Electronics,1,1000,1000,0,1000.0,Debit Card,No
2206,2025-12-27,CUST565,Female,45,Beauty,2,200,400,0,400.0,Credit Card,No
2207,2025-12-27,CUST993,Female,48,Clothing,4,1000,4000,0,4000.0,UPI,No
2208,2025-12-27,CUST461,Female,18,Beauty,1,200,200,0,200.0,Cash,No
2209,2025-12-27,CUST054,Female,38,Electronics,3,300,900,0,900.0,UPI,No
2210,2025-12-27,CUST307,Female,26,Clothing,2,500,1000,0,1000.0,Debit Card,No
2211,2025-12-28,CUST934,Male,30,Electronics,4,500,2000,0,2000.0,UPI,No
2212,2025-12-28,CUST989,Female,44,Clothing,2,700,1400,0,1400.0,Credit Card,No
2213,2025-12-28,CUST010,Female,52,Electronics,2,100,200,0,200.0,UPI,No
2214,2025-12-29,CUST014,Male,64,Clothing,4,500,2000,0,2000.0,UPI,No
2215,2025-12-29,CUST255,Male,48,Beauty,2,100,200,0,200.0,UPI,No
2216,2025-12-30,CUST966,Male,60,Electronics,3,30,90,0,90.0,Credit Card,No
2217,2025-12-30,CUST736,Male,29,Clothing,4,1000,4000,0,4000.0,Credit Card,No
2218,2025-12-30,CUST840,Male,62,Electronics,3,30,90,0,90.0,Cash,No
2219,2025-12-30,CUST525,Female,47,Clothing,3,500,1500,0,1500.0,UPI,No
2220,2025-12-30,CUST072,Female,20,Beauty,4,200,800,0,800.0,Debit Card,No
2221,2025-12-30,CUST478,Female,58,Electronics,1,1000,1000,0,1000.0,UPI,No
2222,2025-12-31,CUST651,Male,51,Clothing,4,1000,4000,0,4000.0,UPI,No
2223,2025-12-31,CUST123,Female,40,Electronics,4,30,120,0,120.0,Debit Card,No
2224,2025-12-31,CUST007,Male,46,Beauty,4,150,600,0,600.0,Credit Card,No
